full_date,date,weekday,time,mood,activities,note
2020-01-15,January 15,Wednesday,12:49 p.m.,meh,"lecture | travel","Taking the bus home"
2020-01-15,January 15,Wednesday,8:00 a.m.,tired,"woke up ","Woke up at 7 but went back to bed until 8"
2020-01-14,January 14,Tuesday,10:47 p.m.,good,"sleep | meditation | drink water  | fap | shower ",""
2020-01-14,January 14,Tuesday,4:51 p.m.,good,"travel","Waiting for bus to go home"
2020-01-14,January 14,Tuesday,10:57 a.m.,tired,"lecture",""
2020-01-14,January 14,Tuesday,7:07 a.m.,tired,"washroom  | drink water  | breakfast  | woke up early",""
2020-01-13,January 13,Monday,11:11 p.m.,bad,"friends | gaming | don't fap ",""
2020-01-13,January 13,Monday,10:29 a.m.,tired,"","Missing real analysis to rest a bit and spend the rest with John"
2020-01-13,January 13,Monday,9:03 a.m.,meh,"travel | woke up ","Took an Uber to school"
2020-01-12,January 12,Sunday,11:07 p.m.,awful,"relax | sleep | fap","I I feel really bad for how I active today and yesterday I feel like I have just really negative attitude I put my future prospects in what's friends"
2020-01-11,January 11,Saturday,11:08 p.m.,good,"friends | party | fap | work",""
2020-01-10,January 10,Friday,3:13 p.m.,hungry ,"studying | lecture",""
2020-01-09,January 9,Thursday,10:42 p.m.,rad,"friends | dinner  | shopping",""
2020-01-09,January 9,Thursday,3:22 p.m.,nervous ,"lecture",""
2020-01-09,January 9,Thursday,12:12 p.m.,good,"studying | haircut ",""
2020-01-09,January 9,Thursday,7:15 a.m.,tired,"breakfast  | woke up ",""
2020-01-08,January 8,Wednesday,9:58 p.m.,bad,"",""
2020-01-08,January 8,Wednesday,11:05 a.m.,meh,"drink water  | shower  | breakfast  | woke up ",""
2020-01-07,January 7,Tuesday,10:46 a.m.,tired,"lecture","Stats 2mb3"
2020-01-07,January 7,Tuesday,8:19 a.m.,good,"fap | lecture | shower  | breakfast  | woke up early",""
2020-01-06,January 6,Monday,11:36 p.m.,bad,"sleep | fap | dinner  | work",""
2020-01-06,January 6,Monday,7:36 a.m.,rad,"reading | brushing teeth | don't fap  | shower  | breakfast  | woke up early",""
2020-01-05,January 5,Sunday,9:23 p.m.,meh,"relax | gaming",""
2020-01-05,January 5,Sunday,11:51 a.m.,good,"friends",""
2020-01-04,January 4,Saturday,1:31 p.m.,good,"school work | travel","At McMaster"
2020-01-04,January 4,Saturday,1:06 a.m.,bad,"relax | sleep | fap",""
2020-01-03,January 3,Friday,1:55 p.m.,meh,"friends | lunch ",""
2020-01-03,January 3,Friday,10:06 a.m.,meh,"woke up ",""
2020-01-03,January 3,Friday,1:42 a.m.,bad,"sleep | fap",""
2020-01-02,January 2,Thursday,7:54 p.m.,good,"family time  | movies | dinner ",""
2020-01-01,January 1,Wednesday,9:17 p.m.,good,"friends | fap | dinner ",""
2020-01-01,January 1,Wednesday,3:14 a.m.,awful,"friends | breakfast ",""
2019-12-31,December 31,Tuesday,11:06 a.m.,meh,"relax | fap | woke up ",""
2019-12-30,December 30,Monday,10:41 p.m.,tired,"sleep | drink water  | fap",""
2019-12-29,December 29,Sunday,10:41 p.m.,good,"friends | family time  | don't fap  | dinner ",""
2019-12-28,December 28,Saturday,11:40 a.m.,meh,"don't fap  | breakfast  | woke up ",""
2019-12-28,December 28,Saturday,12:45 a.m.,tired,"friends | movies",""
2019-12-27,December 27,Friday,8:18 a.m.,rad,"reading | brushing teeth | washroom  | woke up early",""
2019-12-27,December 27,Friday,12:45 a.m.,rad,"family time  | movies | relax | don't fap  | dinner ",""
2019-12-26,December 26,Thursday,9:00 p.m.,rad,"friends | don't fap ",""
2019-12-25,December 25,Wednesday,9:44 p.m.,tired,"reading | sleep early | don't fap ",""
2019-12-25,December 25,Wednesday,2:58 p.m.,tired,"family time  | movies",""
2019-12-25,December 25,Wednesday,11:11 a.m.,rad,"family time  | breakfast ",""
2019-12-24,December 24,Tuesday,6:17 p.m.,rad,"party | family time  | don't fap  | snack ",""
2019-12-24,December 24,Tuesday,1:09 p.m.,good,"snack  | work",""
2019-12-24,December 24,Tuesday,9:13 a.m.,good,"drink water  | shower  | woke up early",""
2019-12-23,December 23,Monday,11:53 p.m.,meh,"reading | sleep | don't fap ",""
2019-12-23,December 23,Monday,8:51 p.m.,tired,"snack  | work",""
2019-12-22,December 22,Sunday,11:53 p.m.,meh,"work",""
2019-12-21,December 21,Saturday,11:54 p.m.,good,"work",""
2019-12-20,December 20,Friday,12:52 p.m.,meh,"fap",""
2019-12-19,December 19,Thursday,3:20 a.m.,meh,"drink water ",""
2019-12-18,December 18,Wednesday,3:20 a.m.,meh,"gaming",""
2019-12-17,December 17,Tuesday,8:36 p.m.,sad,"snack  | work",""
2019-12-17,December 17,Tuesday,10:24 a.m.,tired,"woke up ",""
2019-12-16,December 16,Monday,1:59 p.m.,nervous ,"relax | meditation | lunch ",""
2019-12-15,December 15,Sunday,8:03 p.m.,good,"fap | snack  | work",""
2019-12-15,December 15,Sunday,7:00 a.m.,good,"don't fap  | woke up early",""
2019-12-14,December 14,Saturday,7:02 p.m.,meh,"snack  | work",""
2019-12-13,December 13,Friday,9:08 p.m.,good,"school work","Exam"
2019-12-12,December 12,Thursday,8:34 a.m.,good,"fap | school work | woke up early","DE Exam"
2019-12-11,December 11,Wednesday,9:32 a.m.,meh,"don't fap  | woke up ",""
2019-12-10,December 10,Tuesday,5:53 p.m.,tired,"studying",""
2019-12-10,December 10,Tuesday,9:44 a.m.,sad,"studying | shower  | breakfast  | woke up ","Going downtown to study"
2019-12-10,December 10,Tuesday,1:30 a.m.,awful,"","I feel really sad. I know I am not living up to my potential and I keep going back to my old ways which just makes it so much worse."
2019-12-09,December 9,Monday,2:00 p.m.,meh,"studying | lunch ",""
2019-12-08,December 8,Sunday,8:00 p.m.,meh,"lunch ",""
2019-12-07,December 7,Saturday,3:49 p.m.,good,"school work","Exam"
2019-12-06,December 6,Friday,6:25 p.m.,good,"family time  | relax | school work | studying | dinner ",""
2019-12-06,December 6,Friday,3:24 p.m.,nervous ,"school work","Stats exam"
2019-12-05,December 5,Thursday,6:44 p.m.,meh,"studying | shower ",""
2019-12-05,December 5,Thursday,2:06 a.m.,bad,"fap",""
2019-12-04,December 4,Wednesday,4:55 p.m.,good,"friends | lunch ",""
2019-12-04,December 4,Wednesday,2:52 p.m.,tired,"studying",""
2019-12-03,December 3,Tuesday,10:54 a.m.,tired,"fap | woke up ",""
2019-12-02,December 2,Monday,1:04 p.m.,good,"travel","Going home"
2019-12-02,December 2,Monday,10:35 a.m.,tired,"school work | studying | snack ",""
2019-12-02,December 2,Monday,8:37 a.m.,meh,"friends | workout",""
2019-12-02,December 2,Monday,7:00 a.m.,tired,"drink water  | fap | shower  | breakfast  | woke up early | woke up ",""
2019-12-01,December 1,Sunday,6:24 p.m.,meh,"family time  | relax | dinner ",""
2019-12-01,December 1,Sunday,11:59 a.m.,tired,"snack ",""
2019-12-01,December 1,Sunday,10:05 a.m.,good,"don't fap  | shower  | breakfast  | work | woke up ",""
2019-11-30,November 30,Saturday,8:04 p.m.,meh,"snack  | work",""
2019-11-30,November 30,Saturday,2:28 p.m.,good,"family time  | lunch ",""
2019-11-30,November 30,Saturday,9:58 a.m.,tired,"shower  | woke up ",""
2019-11-29,November 29,Friday,8:00 p.m.,good,"date | school work | studying | breakfast ",""
2019-11-28,November 28,Thursday,2:01 p.m.,meh,"gaming",""
2019-11-27,November 27,Wednesday,9:23 a.m.,tired,"travel | woke up ","Woke up late and going to school"
2019-11-26,November 26,Tuesday,10:11 a.m.,meh,"fap | shower  | woke up ","Dr. Appointment"
2019-11-25,November 25,Monday,6:34 p.m.,meh,"friends",""
2019-11-25,November 25,Monday,10:43 a.m.,meh,"washroom  | don't fap  | woke up ",""
2019-11-24,November 24,Sunday,3:00 p.m.,tired,"washroom  | studying | lunch ",""
2019-11-24,November 24,Sunday,9:21 a.m.,meh,"fap | woke up ",""
2019-11-23,November 23,Saturday,9:22 a.m.,meh,"relax | fap",""
2019-11-22,November 22,Friday,10:44 a.m.,bad,"studying | shower  | breakfast  | woke up early","Woke up at 6 hut just stayed in bed over an hour watching YouTube videos and I didn't like how I tried mom in the morning"
2019-11-21,November 21,Thursday,9:24 p.m.,tired,"reading | sleep | don't fap  | studying",""
2019-11-20,November 20,Wednesday,1:09 a.m.,tired,"sleep | fap",""
2019-11-19,November 19,Tuesday,8:06 p.m.,meh,"date | school work | lunch ","Date and midterm"
2019-11-18,November 18,Monday,4:21 p.m.,nervous ,"studying | snack ",""
2019-11-17,November 17,Sunday,11:27 a.m.,good,"friends | studying | snack ",""
2019-11-16,November 16,Saturday,12:29 p.m.,tired,"family time ","Really tired. Went to bed late again last night, I have been having trouble falling asleep at night because I am waking up early.  I am also starting to get more stressed with school as this week coming is going to be very busy. If I can finish all of chapter 5 and 6 today. Then that just leaves me when practice problems on Sunday and I work on more DE problems.  If I do a section of 1MP3 a day, I will be good for that also."
2019-11-15,November 15,Friday,11:29 p.m.,tired,"sleep",""
2019-11-15,November 15,Friday,8:26 a.m.,tired,"workout | woke up early",""
2019-11-14,November 14,Thursday,11:39 p.m.,tired,"sleep",""
2019-11-13,November 13,Wednesday,9:15 a.m.,meh,"workout | studying",""
2019-11-13,November 13,Wednesday,7:42 a.m.,meh,"drink water  | breakfast  | woke up ",""
2019-11-12,November 12,Tuesday,9:49 p.m.,good,"reading | sleep early | don't fap ",""
2019-11-12,November 12,Tuesday,9:48 p.m.,good,"studying","Did all if calc, did 2 chapters fir DE"
2019-11-12,November 12,Tuesday,1:16 p.m.,good,"studying",""
2019-11-11,November 11,Monday,11:23 a.m.,meh,"studying | lecture",""
2019-11-11,November 11,Monday,8:18 a.m.,good,"shower  | breakfast  | woke up early",""
2019-11-10,November 10,Sunday,9:44 p.m.,tired,"dinner  | work",""
2019-11-09,November 9,Saturday,10:33 p.m.,tired,"sleep | fap",""
2019-11-09,November 9,Saturday,9:39 p.m.,tired,"dinner  | work",""
2019-11-09,November 9,Saturday,9:57 a.m.,tired,"woke up ",""
2019-11-08,November 8,Friday,9:57 a.m.,good,"friends | lunch  | dinner ",""
2019-11-07,November 7,Thursday,1:28 p.m.,hungry ,"lecture",""
2019-11-06,November 6,Wednesday,10:17 a.m.,meh,"",""
2019-11-05,November 5,Tuesday,9:00 a.m.,good,"school work","Finished first linear algebra assignment"
2019-11-04,November 4,Monday,9:38 p.m.,tired,"sleep","Was really tired all day, I finished almost 3 chapters in linear algebra and finished my programming assignment. I will wake up early tomorrow and do linear algebra all dya"
2019-11-04,November 4,Monday,4:42 p.m.,tired,"studying",""
2019-11-04,November 4,Monday,12:12 p.m.,good,"workout | studying | lecture","Skipped DE but finished 6.4 for linear algebra"
2019-11-04,November 4,Monday,6:43 a.m.,meh,"woke up early",""
2019-11-03,November 3,Sunday,11:10 p.m.,bad,"sleep","After work I didn't do any work"
2019-11-03,November 3,Sunday,11:57 a.m.,good,"work",""
2019-11-02,November 2,Saturday,11:00 p.m.,tired,"sleep",""
2019-11-02,November 2,Saturday,7:07 p.m.,tired,"snack  | work",""
2019-11-01,November 1,Friday,6:58 p.m.,tired,"family time  | studying | dinner ","Celebrated Lauren's birthday and finished 2 chapters in linear algebra"
2019-10-31,October 31,Thursday,10:00 p.m.,bad,"",""
2019-10-31,October 31,Thursday,10:37 a.m.,good,"shower  | travel | woke up ",""
2019-10-30,October 30,Wednesday,11:22 p.m.,meh,"reading | sleep | fap",""
2019-10-30,October 30,Wednesday,2:29 p.m.,good,"studying | lecture",""
2019-10-30,October 30,Wednesday,8:52 a.m.,tired,"studying | travel","Studying stats at Mac"
2019-10-30,October 30,Wednesday,7:10 a.m.,tired,"washroom  | don't fap  | shower  | woke up early",""
2019-10-29,October 29,Tuesday,10:00 p.m.,tired,"sleep early | studying","Studied innerproduct spaces"
2019-10-29,October 29,Tuesday,2:45 p.m.,good,"workout | lecture",""
2019-10-29,October 29,Tuesday,10:59 a.m.,meh,"don't fap  | shower  | breakfast  | woke up ",""
2019-10-28,October 28,Monday,12:25 p.m.,tired,"studying | lecture",""
2019-10-28,October 28,Monday,8:56 a.m.,meh,"","Dentist"
2019-10-28,October 28,Monday,7:35 a.m.,tired,"shower  | breakfast  | woke up early | woke up ",""
2019-10-28,October 28,Monday,12:00 a.m.,bad,"fap",""
2019-10-27,October 27,Sunday,8:02 p.m.,good,"snack  | work",""
2019-10-26,October 26,Saturday,7:30 p.m.,meh,"snack ",""
2019-10-26,October 26,Saturday,4:08 p.m.,good,"relax | studying | work","Halfway through 4.3"
2019-10-26,October 26,Saturday,3:13 p.m.,good,"studying | snack ","Finished 4.2 of DE"
2019-10-26,October 26,Saturday,12:22 p.m.,good,"washroom  | studying | lunch ","Studying 4.1 DE"
2019-10-26,October 26,Saturday,11:33 a.m.,bad,"studying","Finished git videos"
2019-10-26,October 26,Saturday,1:27 a.m.,tired,"friends | party | sleep | fap",""
2019-10-25,October 25,Friday,4:31 p.m.,tired,"relax | gaming | nap | washroom ",""
2019-10-25,October 25,Friday,3:00 p.m.,good,"friends | lunch ",""
2019-10-25,October 25,Friday,12:12 p.m.,good,"school work | snack ","Finished stats assignment and got my calc test back. Got an 83% on the test"
2019-10-25,October 25,Friday,9:08 a.m.,bad,"shower  | breakfast  | woke up ",""
2019-10-24,October 24,Thursday,9:58 p.m.,sad,"gaming | sleep early | brushing teeth","I moved my computer out of my room. It makes me sad that I am not working towards my goals. After my courses I did good work in calc"
2019-10-24,October 24,Thursday,7:15 p.m.,good,"family time  | dinner ",""
2019-10-24,October 24,Thursday,5:40 p.m.,hungry ,"studying",""
2019-10-24,October 24,Thursday,3:13 p.m.,good,"studying | lecture","Looking over DE assignment"
2019-10-24,October 24,Thursday,8:32 a.m.,meh,"reading | meditation | shower  | breakfast ",""
2019-10-24,October 24,Thursday,7:00 a.m.,tired,"woke up early",""
2019-10-24,October 24,Thursday,12:21 a.m.,tired,"sleep | studying","Looking over vector and scalar fields"
2019-10-23,October 23,Wednesday,11:54 p.m.,bad,"brushing teeth | dinner ",""
2019-10-23,October 23,Wednesday,4:20 p.m.,good,"travel","Going home"
2019-10-23,October 23,Wednesday,3:08 p.m.,tired,"lecture",""
2019-10-23,October 23,Wednesday,10:09 a.m.,meh,"meditation | shower  | woke up ",""
2019-10-22,October 22,Tuesday,11:52 p.m.,tired,"sleep | studying | snack ",""
2019-10-22,October 22,Tuesday,8:08 p.m.,good,"","Finished midterm and getting ice cream"
2019-10-22,October 22,Tuesday,6:04 p.m.,nervous ,"family time  | school work | studying | dinner ",""
2019-10-22,October 22,Tuesday,3:17 p.m.,hungry ,"studying | lunch ",""
2019-10-22,October 22,Tuesday,9:15 a.m.,meh,"meditation | shower  | woke up ",""
2019-10-21,October 21,Monday,11:03 a.m.,good,"lecture | shower  | breakfast  | woke up ",""
2019-10-21,October 21,Monday,1:00 a.m.,tired,"reading | gaming | sleep",""
2019-10-20,October 20,Sunday,9:32 p.m.,tired,"reading | sleep | dinner  | work",""
2019-10-20,October 20,Sunday,12:30 p.m.,nervous ,"studying | shower  | lunch ",""
2019-10-19,October 19,Saturday,9:23 p.m.,meh,"family time  | movies | washroom ",""
2019-10-19,October 19,Saturday,5:31 p.m.,tired,"relax | lunch ",""
2019-10-19,October 19,Saturday,2:48 p.m.,good,"snack  | work",""
2019-10-18,October 18,Friday,10:55 p.m.,meh,"sleep | brushing teeth",""
2019-10-18,October 18,Friday,10:55 p.m.,good,"friends | travel",""
2019-10-18,October 18,Friday,7:17 p.m.,good,"family time  | dinner ",""
2019-10-18,October 18,Friday,2:11 a.m.,tired,"friends | gaming | sleep | fap | dinner ",""
2019-10-17,October 17,Thursday,7:04 p.m.,meh,"snack  | work",""
2019-10-17,October 17,Thursday,1:00 p.m.,good,"brushing teeth | washroom  | studying | lunch ","Stats"
2019-10-17,October 17,Thursday,10:29 a.m.,tired,"woke up ",""
2019-10-16,October 16,Wednesday,10:14 a.m.,tired,"meditation | shower  | breakfast ",""
2019-10-16,October 16,Wednesday,9:37 a.m.,tired,"shower  | woke up ",""
2019-10-15,October 15,Tuesday,8:07 p.m.,bad,"snack  | work",""
2019-10-15,October 15,Tuesday,3:32 p.m.,bad,"","Dentist"
2019-10-15,October 15,Tuesday,10:24 a.m.,tired,"gaming | woke up ",""
2019-10-15,October 15,Tuesday,2:32 a.m.,tired,"sleep | fap",""
2019-10-14,October 14,Monday,3:32 p.m.,meh,"relax | gaming | travel",""
2019-10-13,October 13,Sunday,10:54 p.m.,meh,"family time  | dinner ",""
2019-10-13,October 13,Sunday,12:13 p.m.,good,"travel","Going to cottage"
2019-10-12,October 12,Saturday,7:09 p.m.,tired,"snack  | work",""
2019-10-12,October 12,Saturday,11:53 a.m.,meh,"fap | shower  | breakfast  | woke up ",""
2019-10-11,October 11,Friday,6:16 p.m.,meh,"nap | fap",""
2019-10-11,October 11,Friday,12:28 p.m.,rad,"studying | travel",""
2019-10-10,October 10,Thursday,9:26 p.m.,tired,"sleep | meditation",""
2019-10-10,October 10,Thursday,1:10 p.m.,meh,"lecture",""
2019-10-10,October 10,Thursday,12:46 a.m.,sad,"sleep | fap",""
2019-10-09,October 9,Wednesday,4:01 p.m.,meh,"lecture | travel",""
2019-10-09,October 9,Wednesday,1:56 p.m.,nervous ,"school work","Linear algebra test"
2019-10-09,October 9,Wednesday,11:46 a.m.,tired,"meditation | drink water  | studying | shower  | breakfast  | woke up ",""
2019-10-08,October 8,Tuesday,5:43 p.m.,good,"meditation | studying",""
2019-10-07,October 7,Monday,12:24 p.m.,meh,"lecture",""
2019-10-07,October 7,Monday,10:55 a.m.,good,"meditation | shower  | breakfast  | woke up ",""
2019-10-07,October 7,Monday,2:25 a.m.,tired,"sleep",""
2019-10-07,October 7,Monday,1:04 a.m.,good,"school work | studying | snack ","Finished 1mp3 assignment and worked on DE assignment"
2019-10-06,October 6,Sunday,12:00 p.m.,nervous ,"studying",""
2019-10-05,October 5,Saturday,5:26 p.m.,good,"meditation | studying",""
2019-10-05,October 5,Saturday,11:53 a.m.,good,"washroom  | studying","Studying 2.4 and 2.5 for DE"
2019-10-05,October 5,Saturday,10:45 a.m.,meh,"movies | woke up ",""
2019-10-04,October 4,Friday,2:04 a.m.,bad,"gaming | sleep | fap",""
2019-10-03,October 3,Thursday,7:02 p.m.,rad,"family time  | relax | studying | dinner ",""
2019-10-03,October 3,Thursday,2:57 p.m.,meh,"lunch  | travel",""
2019-10-03,October 3,Thursday,1:09 p.m.,nervous ,"school work","Calc test"
2019-10-03,October 3,Thursday,11:54 a.m.,good,"studying | breakfast ",""
2019-10-03,October 3,Thursday,9:45 a.m.,meh,"drink water  | shower  | woke up ",""
2019-10-02,October 2,Wednesday,12:27 p.m.,tired,"lecture",""
2019-10-02,October 2,Wednesday,10:03 a.m.,good,"workout",""
2019-10-02,October 2,Wednesday,8:00 a.m.,tired,"shower  | breakfast  | woke up ",""
2019-10-01,October 1,Tuesday,11:45 p.m.,good,"sleep | meditation | studying","Finished all of the calc practice problems for the first midterm and did 2 sections for DE."
2019-10-01,October 1,Tuesday,5:22 p.m.,tired,"fap | studying",""
2019-10-01,October 1,Tuesday,4:50 p.m.,meh,"washroom ",""
2019-10-01,October 1,Tuesday,3:30 p.m.,meh,"studying",""
2019-10-01,October 1,Tuesday,1:52 a.m.,bad,"gaming | sleep | meditation",""
2019-09-30,September 30,Monday,4:19 p.m.,tired,"lecture",""
2019-09-30,September 30,Monday,10:23 a.m.,good,"workout",""
2019-09-30,September 30,Monday,9:12 a.m.,meh,"fap | travel",""
2019-09-30,September 30,Monday,7:43 a.m.,tired,"meditation | drink water  | shower  | woke up ",""
2019-09-29,September 29,Sunday,10:03 p.m.,tired,"sleep | brushing teeth | dinner ",""
2019-09-29,September 29,Sunday,7:21 p.m.,meh,"snack ",""
2019-09-29,September 29,Sunday,5:23 p.m.,good,"studying | work",""
2019-09-29,September 29,Sunday,11:27 a.m.,good,"brushing teeth | washroom  | meditation | studying | shower  | woke up ",""
2019-09-29,September 29,Sunday,12:20 a.m.,tired,"gaming | sleep | fap",""
2019-09-28,September 28,Saturday,7:09 p.m.,good,"snack  | work",""
2019-09-28,September 28,Saturday,11:45 a.m.,meh,"meditation | shower  | lunch ",""
2019-09-28,September 28,Saturday,10:51 a.m.,bad,"washroom  | woke up ",""
2019-09-28,September 28,Saturday,1:00 a.m.,good,"gaming | sleep | meditation",""
2019-09-27,September 27,Friday,5:38 p.m.,meh,"travel","Going back home from school"
2019-09-27,September 27,Friday,4:02 p.m.,tired,"lecture",""
2019-09-27,September 27,Friday,1:26 p.m.,meh,"lecture",""
2019-09-27,September 27,Friday,11:32 a.m.,good,"studying","Calc"
2019-09-27,September 27,Friday,10:31 a.m.,tired,"lecture | shower  | breakfast  | work",""
2019-09-27,September 27,Friday,8:00 a.m.,bad,"woke up ","Went to bed late and stayed in my bed for Na hour watching YouTube"
2019-09-26,September 26,Thursday,2:21 p.m.,hungry ,"studying | lecture | snack ",""
2019-09-26,September 26,Thursday,11:43 a.m.,good,"studying",""
2019-09-26,September 26,Thursday,11:05 a.m.,meh,"fap | travel",""
2019-09-26,September 26,Thursday,10:10 a.m.,good,"studying","Linear algebra"
2019-09-26,September 26,Thursday,9:59 a.m.,good,"meditation | shower  | breakfast  | woke up ",""
2019-09-25,September 25,Wednesday,7:23 p.m.,good,"school work",""
2019-09-25,September 25,Wednesday,8:51 a.m.,good,"reading | shower  | breakfast ",""
2019-09-25,September 25,Wednesday,7:13 a.m.,tired,"meditation | woke up ",""
2019-09-25,September 25,Wednesday,12:14 a.m.,tired,"sleep | meditation",""
2019-09-24,September 24,Tuesday,11:53 p.m.,tired,"washroom  | fap | studying","Overall, it was not a good day"
2019-09-24,September 24,Tuesday,9:36 a.m.,meh,"washroom  | breakfast ",""
2019-09-24,September 24,Tuesday,9:00 a.m.,bad,"shower  | woke up ","Upset because I turned off my alarm and watched YouTube for 30 min"
2019-09-23,September 23,Monday,11:26 p.m.,tired,"sleep | meditation",""
2019-09-23,September 23,Monday,9:27 p.m.,tired,"washroom  | fap | studying | dinner ",""
2019-09-23,September 23,Monday,4:28 p.m.,good,"lunch ",""
2019-09-23,September 23,Monday,9:38 a.m.,hungry ,"washroom ",""
2019-09-23,September 23,Monday,7:57 a.m.,good,"workout | travel","Going to school"
2019-09-23,September 23,Monday,7:24 a.m.,good,"shower  | breakfast  | woke up ",""
2019-09-23,September 23,Monday,1:02 a.m.,tired,"reading | sleep",""
2019-09-23,September 23,Monday,12:56 a.m.,tired,"school work","Finished calc and DE assignments"
2019-09-22,September 22,Sunday,9:41 p.m.,tired,"family time  | movies | dinner ",""
2019-09-22,September 22,Sunday,4:51 p.m.,meh,"lunch  | work",""
2019-09-22,September 22,Sunday,2:04 p.m.,meh,"snack ",""
2019-09-22,September 22,Sunday,11:37 a.m.,good,"snack  | work",""
2019-09-22,September 22,Sunday,10:29 a.m.,good,"washroom  | school work","Finished RBC assessment and think it went well. Will work on some more school work before I have to worm"
2019-09-22,September 22,Sunday,8:38 a.m.,meh,"shower ",""
2019-09-22,September 22,Sunday,8:19 a.m.,tired,"","RBC assessment"
2019-09-22,September 22,Sunday,8:11 a.m.,good,"school work","Finished calc assignment, just need to confirm 2 answers"
2019-09-22,September 22,Sunday,7:07 a.m.,tired,"woke up ",""
2019-09-21,September 21,Saturday,10:00 p.m.,tired,"family time  | movies | dinner ",""
2019-09-21,September 21,Saturday,7:43 p.m.,tired,"snack ",""
2019-09-21,September 21,Saturday,7:14 p.m.,tired,"work",""
2019-09-21,September 21,Saturday,2:45 p.m.,rad,"relax | gaming | shower  | lunch ",""
2019-09-21,September 21,Saturday,11:52 a.m.,bad,"school work | studying",""
2019-09-20,September 20,Friday,10:24 p.m.,nervous ,"friends | party",""
2019-09-20,September 20,Friday,6:44 p.m.,meh,"family time  | movies | dinner ",""
2019-09-20,September 20,Friday,5:39 p.m.,meh,"travel","Bussing home"
2019-09-20,September 20,Friday,3:19 p.m.,good,"lecture | lunch ",""
2019-09-20,September 20,Friday,10:04 a.m.,good,"lecture | shower  | breakfast  | woke up ",""
2019-09-19,September 19,Thursday,3:20 p.m.,hungry ,"lecture",""
2019-09-19,September 19,Thursday,12:26 p.m.,good,"lecture | snack ","Worked a bit on my resume, almost done it"
2019-09-19,September 19,Thursday,10:29 a.m.,meh,"workout",""
2019-09-19,September 19,Thursday,9:30 a.m.,meh,"travel","Missed the bus so went to the Dundurn Market to get a coffee and wait for the next bus"
2019-09-19,September 19,Thursday,8:00 a.m.,meh,"drink water  | shower  | breakfast  | woke up ","I turned my alarm off at 7"
2019-09-18,September 18,Wednesday,10:46 p.m.,tired,"sleep | fap | school work",""
2019-09-18,September 18,Wednesday,7:34 p.m.,meh,"family time  | dinner ",""
2019-09-18,September 18,Wednesday,4:52 p.m.,good,"relax | lunch ",""
2019-09-18,September 18,Wednesday,4:14 p.m.,hungry ,"travel","Going home for the day listening to JP"
2019-09-18,September 18,Wednesday,11:30 a.m.,good,"workout | lecture",""
2019-09-18,September 18,Wednesday,8:56 a.m.,good,"washroom ","Editing resume and getting packed for school"
2019-09-18,September 18,Wednesday,7:26 a.m.,tired,"drink water  | shower  | breakfast  | woke up ",""
2019-09-17,September 17,Tuesday,9:24 p.m.,tired,"sleep | studying",""
2019-09-17,September 17,Tuesday,7:03 p.m.,meh,"family time  | dinner ",""
2019-09-17,September 17,Tuesday,6:29 p.m.,tired,"studying","Linear independence and dependence. Span"
2019-09-17,September 17,Tuesday,5:53 p.m.,meh,"washroom  | fap | studying",""
2019-09-17,September 17,Tuesday,3:31 p.m.,good,"relax | gaming",""
2019-09-17,September 17,Tuesday,2:37 p.m.,good,"travel","Busing home"
2019-09-17,September 17,Tuesday,1:26 p.m.,good,"lecture | lunch ","Went to Lulu's"
2019-09-17,September 17,Tuesday,10:19 a.m.,sad,"drink water  | shower  | breakfast  | woke up ",""
2019-09-16,September 16,Monday,5:33 p.m.,good,"travel","Going home"
2019-09-16,September 16,Monday,5:04 p.m.,meh,"","Emailing Jane"
2019-09-16,September 16,Monday,11:21 a.m.,good,"lecture | lunch ","Quick-chick with Justin"
2019-09-16,September 16,Monday,8:11 a.m.,meh,"workout",""
2019-09-16,September 16,Monday,6:14 a.m.,tired,"shower  | woke up ",""
2019-09-15,September 15,Sunday,10:43 p.m.,good,"relax | sleep | meditation | snack ",""
2019-09-15,September 15,Sunday,7:07 p.m.,meh,"dinner  | work",""
2019-09-15,September 15,Sunday,1:34 p.m.,meh,"","Going to a wake. I shared my feelings with Parm how I have been feeling pretty down on myslef lately"
2019-09-15,September 15,Sunday,9:06 a.m.,bad,"shower  | woke up ",""
2019-09-14,September 14,Saturday,9:00 p.m.,meh,"friends | party",""
2019-09-13,September 13,Friday,5:59 p.m.,good,"washroom ",""
2019-09-13,September 13,Friday,4:28 p.m.,tired,"washroom  | lecture | lunch ",""
2019-09-13,September 13,Friday,10:38 a.m.,good,"breakfast  | travel","Ceral and tea. Bus to school"
2019-09-13,September 13,Friday,9:14 a.m.,meh,"shower  | woke up ",""
2019-09-12,September 12,Thursday,7:19 p.m.,good,"snack ","Perrier and cliff bar"
2019-09-12,September 12,Thursday,7:13 p.m.,good,"work","Made plans to have lunch with Haseeb tomorrow"
2019-09-12,September 12,Thursday,11:49 a.m.,meh,"","Waiting to see about money back from OSAP"
2019-09-12,September 12,Thursday,9:07 a.m.,bad,"shower  | woke up ","I was suppose to wake up at 6 to go studying but I went to bed late"
2019-09-12,September 12,Thursday,12:08 a.m.,tired,"sleep | fap",""
2019-09-11,September 11,Wednesday,4:08 p.m.,meh,"lecture | travel","Finished last class and going home"
2019-09-11,September 11,Wednesday,10:15 a.m.,good,"meditation | drink water  | shower  | breakfast  | woke up ",""
