full_date,date,weekday,time,mood,activities,note
1/12/2020,12-Jan,Sunday,11:07 p.m.,awful,relax | sleep | fap,I I feel really bad for how I active today and yesterday I feel like I have just really negative attitude I put my future prospects in what's friends
1/11/2020,11-Jan,Saturday,11:08 p.m.,good,friends | party |programming| work,
1/10/2020,10-Jan,Friday,3:13 p.m.,hungry ,studying | lecture,
1/9/2020,9-Jan,Thursday,10:42 p.m.,rad,friends | dinner  | shopping,
1/9/2020,9-Jan,Thursday,3:22 p.m.,nervous ,lecture,
1/9/2020,9-Jan,Thursday,12:12 p.m.,good,studying | haircut ,
1/9/2020,9-Jan,Thursday,7:15 a.m.,tired,breakfast  | woke up ,
1/8/2020,8-Jan,Wednesday,9:58 p.m.,bad,,
1/8/2020,8-Jan,Wednesday,11:05 a.m.,meh,drink water  | shower  | breakfast  | woke up ,
1/7/2020,7-Jan,Tuesday,10:46 a.m.,tired,lecture,Stats 2mb3
1/7/2020,7-Jan,Tuesday,8:19 a.m.,good,fap | lecture | shower  | breakfast  | woke up early,
1/6/2020,6-Jan,Monday,11:36 p.m.,bad,sleep |programming| dinner  | work,
1/6/2020,6-Jan,Monday,7:36 a.m.,rad,reading | brushing teeth | programming | shower  | breakfast  | woke up early,
1/5/2020,5-Jan,Sunday,9:23 p.m.,meh,relax | gaming,
1/5/2020,5-Jan,Sunday,11:51 a.m.,good,friends,
1/4/2020,4-Jan,Saturday,1:31 p.m.,good,school work | travel,At McMaster
1/4/2020,4-Jan,Saturday,1:06 a.m.,bad,relax | sleep | fap,
1/3/2020,3-Jan,Friday,1:55 p.m.,meh,friends | lunch ,
1/3/2020,3-Jan,Friday,10:06 a.m.,meh,woke up ,
1/3/2020,3-Jan,Friday,1:42 a.m.,bad,sleep | fap,
1/2/2020,2-Jan,Thursday,7:54 p.m.,good,family time  | movies | dinner ,
1/1/2020,1-Jan,Wednesday,9:17 p.m.,good,friends |programming| dinner ,
1/1/2020,1-Jan,Wednesday,3:14 a.m.,awful,friends | breakfast ,
12/31/2019,31-Dec,Tuesday,11:06 a.m.,meh,relax |programming| woke up ,
12/30/2019,30-Dec,Monday,10:41 p.m.,tired,sleep | drink water  | fap,
12/29/2019,29-Dec,Sunday,10:41 p.m.,good,friends | family time  | programming | dinner ,
12/28/2019,28-Dec,Saturday,11:40 a.m.,meh,programming | breakfast  | woke up ,
12/28/2019,28-Dec,Saturday,12:45 a.m.,tired,friends | movies,
12/27/2019,27-Dec,Friday,8:18 a.m.,rad,reading | brushing teeth | washroom  | woke up early,
12/27/2019,27-Dec,Friday,12:45 a.m.,rad,family time  | movies | relax | programming | dinner ,
12/26/2019,26-Dec,Thursday,9:00 p.m.,rad,friends | programming,
12/25/2019,25-Dec,Wednesday,9:44 p.m.,tired,reading | sleep early | programming,
12/25/2019,25-Dec,Wednesday,2:58 p.m.,tired,family time  | movies,
12/25/2019,25-Dec,Wednesday,11:11 a.m.,rad,family time  | breakfast ,
12/24/2019,24-Dec,Tuesday,6:17 p.m.,rad,party | family time  | programming | snack ,
12/24/2019,24-Dec,Tuesday,1:09 p.m.,good,snack  | work,
12/24/2019,24-Dec,Tuesday,9:13 a.m.,good,drink water  | shower  | woke up early,
12/23/2019,23-Dec,Monday,11:53 p.m.,meh,reading | sleep | programming,
12/23/2019,23-Dec,Monday,8:51 p.m.,tired,snack  | work,
12/22/2019,22-Dec,Sunday,11:53 p.m.,meh,work,
12/21/2019,21-Dec,Saturday,11:54 p.m.,good,work,
12/20/2019,20-Dec,Friday,12:52 p.m.,meh,fap,
12/19/2019,19-Dec,Thursday,3:20 a.m.,meh,drink water ,
12/18/2019,18-Dec,Wednesday,3:20 a.m.,meh,gaming,
12/17/2019,17-Dec,Tuesday,8:36 p.m.,sad,snack  | work,
12/17/2019,17-Dec,Tuesday,10:24 a.m.,tired,woke up ,
12/16/2019,16-Dec,Monday,1:59 p.m.,nervous ,relax | meditation | lunch ,
12/15/2019,15-Dec,Sunday,8:03 p.m.,good,fap | snack  | work,
12/15/2019,15-Dec,Sunday,7:00 a.m.,good,programming | woke up early,
12/14/2019,14-Dec,Saturday,7:02 p.m.,meh,snack  | work,
12/13/2019,13-Dec,Friday,9:08 p.m.,good,school work,Exam
12/12/2019,12-Dec,Thursday,8:34 a.m.,good,fap | school work | woke up early,DE Exam
12/11/2019,11-Dec,Wednesday,9:32 a.m.,meh,programming | woke up ,
12/10/2019,10-Dec,Tuesday,5:53 p.m.,tired,studying,
12/10/2019,10-Dec,Tuesday,9:44 a.m.,sad,studying | shower  | breakfast  | woke up ,Going downtown to study
12/10/2019,10-Dec,Tuesday,1:30 a.m.,awful,,I feel really sad. I know I am not living up to my potential and I keep going back to my old ways which just makes it so much worse.
12/9/2019,9-Dec,Monday,2:00 p.m.,meh,studying | lunch ,
12/8/2019,8-Dec,Sunday,8:00 p.m.,meh,lunch ,
12/7/2019,7-Dec,Saturday,3:49 p.m.,good,school work,Exam
12/6/2019,6-Dec,Friday,6:25 p.m.,good,family time  | relax | school work | studying | dinner ,
12/6/2019,6-Dec,Friday,3:24 p.m.,nervous ,school work,Stats exam
12/5/2019,5-Dec,Thursday,6:44 p.m.,meh,studying | shower ,
12/5/2019,5-Dec,Thursday,2:06 a.m.,bad,fap,
12/4/2019,4-Dec,Wednesday,4:55 p.m.,good,friends | lunch ,
12/4/2019,4-Dec,Wednesday,2:52 p.m.,tired,studying,
12/3/2019,3-Dec,Tuesday,10:54 a.m.,tired,fap | woke up ,
12/2/2019,2-Dec,Monday,1:04 p.m.,good,travel,Going home
12/2/2019,2-Dec,Monday,10:35 a.m.,tired,school work | studying | snack ,
12/2/2019,2-Dec,Monday,8:37 a.m.,meh,friends | workout,
12/2/2019,2-Dec,Monday,7:00 a.m.,tired,drink water  |programming| shower  | breakfast  | woke up early | woke up ,
12/1/2019,1-Dec,Sunday,6:24 p.m.,meh,family time  | relax | dinner ,
12/1/2019,1-Dec,Sunday,11:59 a.m.,tired,snack ,
12/1/2019,1-Dec,Sunday,10:05 a.m.,good,programming | shower  | breakfast  | work | woke up ,
11/30/2019,30-Nov,Saturday,8:04 p.m.,meh,snack  | work,
11/30/2019,30-Nov,Saturday,2:28 p.m.,good,family time  | lunch ,
11/30/2019,30-Nov,Saturday,9:58 a.m.,tired,shower  | woke up ,
11/29/2019,29-Nov,Friday,8:00 p.m.,good,date | school work | studying | breakfast ,
11/28/2019,28-Nov,Thursday,2:01 p.m.,meh,gaming,
11/27/2019,27-Nov,Wednesday,9:23 a.m.,tired,travel | woke up ,Woke up late and going to school
11/26/2019,26-Nov,Tuesday,10:11 a.m.,meh,fap | shower  | woke up ,Dr. Appointment
11/25/2019,25-Nov,Monday,6:34 p.m.,meh,friends,
11/25/2019,25-Nov,Monday,10:43 a.m.,meh,washroom  | programming | woke up ,
11/24/2019,24-Nov,Sunday,3:00 p.m.,tired,washroom  | studying | lunch ,
11/24/2019,24-Nov,Sunday,9:21 a.m.,meh,fap | woke up ,
11/23/2019,23-Nov,Saturday,9:22 a.m.,meh,relax | fap,
11/22/2019,22-Nov,Friday,10:44 a.m.,bad,studying | shower  | breakfast  | woke up early,Woke up at 6 hut just stayed in bed over an hour watching YouTube videos and I didn't like how I tried mom in the morning
11/21/2019,21-Nov,Thursday,9:24 p.m.,tired,reading | sleep | programming | studying,
11/20/2019,20-Nov,Wednesday,1:09 a.m.,tired,sleep | fap,
11/19/2019,19-Nov,Tuesday,8:06 p.m.,meh,date | school work | lunch ,Date and midterm
11/18/2019,18-Nov,Monday,4:21 p.m.,nervous ,studying | snack ,
11/17/2019,17-Nov,Sunday,11:27 a.m.,good,friends | studying | snack ,
11/16/2019,16-Nov,Saturday,12:29 p.m.,tired,family time ,"Really tired. Went to bed late again last night, I have been having trouble falling asleep at night because I am waking up early.  I am also starting to get more stressed with school as this week coming is going to be very busy. If I can finish all of chapter 5 and 6 today. Then that just leaves me when practice problems on Sunday and I work on more DE problems.  If I do a section of 1MP3 a day, I will be good for that also."
11/15/2019,15-Nov,Friday,11:29 p.m.,tired,sleep,
11/15/2019,15-Nov,Friday,8:26 a.m.,tired,workout | woke up early,
11/14/2019,14-Nov,Thursday,11:39 p.m.,tired,sleep,
11/13/2019,13-Nov,Wednesday,9:15 a.m.,meh,workout | studying,
11/13/2019,13-Nov,Wednesday,7:42 a.m.,meh,drink water  | breakfast  | woke up ,
11/12/2019,12-Nov,Tuesday,9:49 p.m.,good,reading | sleep early | programming,
11/12/2019,12-Nov,Tuesday,9:48 p.m.,good,studying,"Did all if calc, did 2 chapters fir DE"
11/12/2019,12-Nov,Tuesday,1:16 p.m.,good,studying,
11/11/2019,11-Nov,Monday,11:23 a.m.,meh,studying | lecture,
11/11/2019,11-Nov,Monday,8:18 a.m.,good,shower  | breakfast  | woke up early,
11/10/2019,10-Nov,Sunday,9:44 p.m.,tired,dinner  | work,
11/9/2019,9-Nov,Saturday,10:33 p.m.,tired,sleep | fap,
11/9/2019,9-Nov,Saturday,9:39 p.m.,tired,dinner  | work,
11/9/2019,9-Nov,Saturday,9:57 a.m.,tired,woke up ,
11/8/2019,8-Nov,Friday,9:57 a.m.,good,friends | lunch  | dinner ,
11/7/2019,7-Nov,Thursday,1:28 p.m.,hungry ,lecture,
11/6/2019,6-Nov,Wednesday,10:17 a.m.,meh,,
11/5/2019,5-Nov,Tuesday,9:00 a.m.,good,school work,Finished first linear algebra assignment
11/4/2019,4-Nov,Monday,9:38 p.m.,tired,sleep,"Was really tired all day, I finished almost 3 chapters in linear algebra and finished my programming assignment. I will wake up early tomorrow and do linear algebra all dya"
11/4/2019,4-Nov,Monday,4:42 p.m.,tired,studying,
11/4/2019,4-Nov,Monday,12:12 p.m.,good,workout | studying | lecture,Skipped DE but finished 6.4 for linear algebra
11/4/2019,4-Nov,Monday,6:43 a.m.,meh,woke up early,
11/3/2019,3-Nov,Sunday,11:10 p.m.,bad,sleep,After work I didn't do any work
11/3/2019,3-Nov,Sunday,11:57 a.m.,good,work,
11/2/2019,2-Nov,Saturday,11:00 p.m.,tired,sleep,
11/2/2019,2-Nov,Saturday,7:07 p.m.,tired,snack  | work,
11/1/2019,1-Nov,Friday,6:58 p.m.,tired,family time  | studying | dinner ,Celebrated Lauren's birthday and finished 2 chapters in linear algebra
10/31/2019,31-Oct,Thursday,10:00 p.m.,bad,,
10/31/2019,31-Oct,Thursday,10:37 a.m.,good,shower  | travel | woke up ,
10/30/2019,30-Oct,Wednesday,11:22 p.m.,meh,reading | sleep | fap,
10/30/2019,30-Oct,Wednesday,2:29 p.m.,good,studying | lecture,
10/30/2019,30-Oct,Wednesday,8:52 a.m.,tired,studying | travel,Studying stats at Mac
10/30/2019,30-Oct,Wednesday,7:10 a.m.,tired,washroom  | programming | shower  | woke up early,
10/29/2019,29-Oct,Tuesday,10:00 p.m.,tired,sleep early | studying,Studied innerproduct spaces
10/29/2019,29-Oct,Tuesday,2:45 p.m.,good,workout | lecture,
10/29/2019,29-Oct,Tuesday,10:59 a.m.,meh,programming | shower  | breakfast  | woke up ,
10/28/2019,28-Oct,Monday,12:25 p.m.,tired,studying | lecture,
10/28/2019,28-Oct,Monday,8:56 a.m.,meh,,Dentist
10/28/2019,28-Oct,Monday,7:35 a.m.,tired,shower  | breakfast  | woke up early | woke up ,
10/28/2019,28-Oct,Monday,12:00 a.m.,bad,fap,
10/27/2019,27-Oct,Sunday,8:02 p.m.,good,snack  | work,
10/26/2019,26-Oct,Saturday,7:30 p.m.,meh,snack ,
10/26/2019,26-Oct,Saturday,4:08 p.m.,good,relax | studying | work,Halfway through 4.3
10/26/2019,26-Oct,Saturday,3:13 p.m.,good,studying | snack ,Finished 4.2 of DE
10/26/2019,26-Oct,Saturday,12:22 p.m.,good,washroom  | studying | lunch ,Studying 4.1 DE
10/26/2019,26-Oct,Saturday,11:33 a.m.,bad,studying,Finished git videos
10/26/2019,26-Oct,Saturday,1:27 a.m.,tired,friends | party | sleep | fap,
10/25/2019,25-Oct,Friday,4:31 p.m.,tired,relax | gaming | nap | washroom ,
10/25/2019,25-Oct,Friday,3:00 p.m.,good,friends | lunch ,
10/25/2019,25-Oct,Friday,12:12 p.m.,good,school work | snack ,Finished stats assignment and got my calc test back. Got an 83% on the test
10/25/2019,25-Oct,Friday,9:08 a.m.,bad,shower  | breakfast  | woke up ,
10/24/2019,24-Oct,Thursday,9:58 p.m.,sad,gaming | sleep early | brushing teeth,I moved my computer out of my room. It makes me sad that I am not working towards my goals. After my courses I did good work in calc
10/24/2019,24-Oct,Thursday,7:15 p.m.,good,family time  | dinner ,
10/24/2019,24-Oct,Thursday,5:40 p.m.,hungry ,studying,
10/24/2019,24-Oct,Thursday,3:13 p.m.,good,studying | lecture,Looking over DE assignment
10/24/2019,24-Oct,Thursday,8:32 a.m.,meh,reading | meditation | shower  | breakfast ,
10/24/2019,24-Oct,Thursday,7:00 a.m.,tired,woke up early,
10/24/2019,24-Oct,Thursday,12:21 a.m.,tired,sleep | studying,Looking over vector and scalar fields
10/23/2019,23-Oct,Wednesday,11:54 p.m.,bad,brushing teeth | dinner ,
10/23/2019,23-Oct,Wednesday,4:20 p.m.,good,travel,Going home
10/23/2019,23-Oct,Wednesday,3:08 p.m.,tired,lecture,
10/23/2019,23-Oct,Wednesday,10:09 a.m.,meh,meditation | shower  | woke up ,
10/22/2019,22-Oct,Tuesday,11:52 p.m.,tired,sleep | studying | snack ,
10/22/2019,22-Oct,Tuesday,8:08 p.m.,good,,Finished midterm and getting ice cream
10/22/2019,22-Oct,Tuesday,6:04 p.m.,nervous ,family time  | school work | studying | dinner ,
10/22/2019,22-Oct,Tuesday,3:17 p.m.,hungry ,studying | lunch ,
10/22/2019,22-Oct,Tuesday,9:15 a.m.,meh,meditation | shower  | woke up ,
10/21/2019,21-Oct,Monday,11:03 a.m.,good,lecture | shower  | breakfast  | woke up ,
10/21/2019,21-Oct,Monday,1:00 a.m.,tired,reading | gaming | sleep,
10/20/2019,20-Oct,Sunday,9:32 p.m.,tired,reading | sleep | dinner  | work,
10/20/2019,20-Oct,Sunday,12:30 p.m.,nervous ,studying | shower  | lunch ,
10/19/2019,19-Oct,Saturday,9:23 p.m.,meh,family time  | movies | washroom ,
10/19/2019,19-Oct,Saturday,5:31 p.m.,tired,relax | lunch ,
10/19/2019,19-Oct,Saturday,2:48 p.m.,good,snack  | work,
10/18/2019,18-Oct,Friday,10:55 p.m.,meh,sleep | brushing teeth,
10/18/2019,18-Oct,Friday,10:55 p.m.,good,friends | travel,
10/18/2019,18-Oct,Friday,7:17 p.m.,good,family time  | dinner ,
10/18/2019,18-Oct,Friday,2:11 a.m.,tired,friends | gaming | sleep |programming| dinner ,
10/17/2019,17-Oct,Thursday,7:04 p.m.,meh,snack  | work,
10/17/2019,17-Oct,Thursday,1:00 p.m.,good,brushing teeth | washroom  | studying | lunch ,Stats
10/17/2019,17-Oct,Thursday,10:29 a.m.,tired,woke up ,
10/16/2019,16-Oct,Wednesday,10:14 a.m.,tired,meditation | shower  | breakfast ,
10/16/2019,16-Oct,Wednesday,9:37 a.m.,tired,shower  | woke up ,
10/15/2019,15-Oct,Tuesday,8:07 p.m.,bad,snack  | work,
10/15/2019,15-Oct,Tuesday,3:32 p.m.,bad,,Dentist
10/15/2019,15-Oct,Tuesday,10:24 a.m.,tired,gaming | woke up ,
10/15/2019,15-Oct,Tuesday,2:32 a.m.,tired,sleep | fap,
10/14/2019,14-Oct,Monday,3:32 p.m.,meh,relax | gaming | travel,
10/13/2019,13-Oct,Sunday,10:54 p.m.,meh,family time  | dinner ,
10/13/2019,13-Oct,Sunday,12:13 p.m.,good,travel,Going to cottage
10/12/2019,12-Oct,Saturday,7:09 p.m.,tired,snack  | work,
10/12/2019,12-Oct,Saturday,11:53 a.m.,meh,fap | shower  | breakfast  | woke up ,
10/11/2019,11-Oct,Friday,6:16 p.m.,meh,nap | fap,
10/11/2019,11-Oct,Friday,12:28 p.m.,rad,studying | travel,
10/10/2019,10-Oct,Thursday,9:26 p.m.,tired,sleep | meditation,
10/10/2019,10-Oct,Thursday,1:10 p.m.,meh,lecture,
10/10/2019,10-Oct,Thursday,12:46 a.m.,sad,sleep | fap,
10/9/2019,9-Oct,Wednesday,4:01 p.m.,meh,lecture | travel,
10/9/2019,9-Oct,Wednesday,1:56 p.m.,nervous ,school work,Linear algebra test
10/9/2019,9-Oct,Wednesday,11:46 a.m.,tired,meditation | drink water  | studying | shower  | breakfast  | woke up ,
10/8/2019,8-Oct,Tuesday,5:43 p.m.,good,meditation | studying,
10/7/2019,7-Oct,Monday,12:24 p.m.,meh,lecture,
10/7/2019,7-Oct,Monday,10:55 a.m.,good,meditation | shower  | breakfast  | woke up ,
10/7/2019,7-Oct,Monday,2:25 a.m.,tired,sleep,
10/7/2019,7-Oct,Monday,1:04 a.m.,good,school work | studying | snack ,Finished 1mp3 assignment and worked on DE assignment
10/6/2019,6-Oct,Sunday,12:00 p.m.,nervous ,studying,
10/5/2019,5-Oct,Saturday,5:26 p.m.,good,meditation | studying,
10/5/2019,5-Oct,Saturday,11:53 a.m.,good,washroom  | studying,Studying 2.4 and 2.5 for DE
10/5/2019,5-Oct,Saturday,10:45 a.m.,meh,movies | woke up ,
10/4/2019,4-Oct,Friday,2:04 a.m.,bad,gaming | sleep | fap,
10/3/2019,3-Oct,Thursday,7:02 p.m.,rad,family time  | relax | studying | dinner ,
10/3/2019,3-Oct,Thursday,2:57 p.m.,meh,lunch  | travel,
10/3/2019,3-Oct,Thursday,1:09 p.m.,nervous ,school work,Calc test
10/3/2019,3-Oct,Thursday,11:54 a.m.,good,studying | breakfast ,
10/3/2019,3-Oct,Thursday,9:45 a.m.,meh,drink water  | shower  | woke up ,
10/2/2019,2-Oct,Wednesday,12:27 p.m.,tired,lecture,
10/2/2019,2-Oct,Wednesday,10:03 a.m.,good,workout,
10/2/2019,2-Oct,Wednesday,8:00 a.m.,tired,shower  | breakfast  | woke up ,
10/1/2019,1-Oct,Tuesday,11:45 p.m.,good,sleep | meditation | studying,Finished all of the calc practice problems for the first midterm and did 2 sections for DE.
10/1/2019,1-Oct,Tuesday,5:22 p.m.,tired,fap | studying,
10/1/2019,1-Oct,Tuesday,4:50 p.m.,meh,washroom ,
10/1/2019,1-Oct,Tuesday,3:30 p.m.,meh,studying,
10/1/2019,1-Oct,Tuesday,1:52 a.m.,bad,gaming | sleep | meditation,
9/30/2019,30-Sep,Monday,4:19 p.m.,tired,lecture,
9/30/2019,30-Sep,Monday,10:23 a.m.,good,workout,
9/30/2019,30-Sep,Monday,9:12 a.m.,meh,fap | travel,
9/30/2019,30-Sep,Monday,7:43 a.m.,tired,meditation | drink water  | shower  | woke up ,
9/29/2019,29-Sep,Sunday,10:03 p.m.,tired,sleep | brushing teeth | dinner ,
9/29/2019,29-Sep,Sunday,7:21 p.m.,meh,snack ,
9/29/2019,29-Sep,Sunday,5:23 p.m.,good,studying | work,
9/29/2019,29-Sep,Sunday,11:27 a.m.,good,brushing teeth | washroom  | meditation | studying | shower  | woke up ,
9/29/2019,29-Sep,Sunday,12:20 a.m.,tired,gaming | sleep | fap,
9/28/2019,28-Sep,Saturday,7:09 p.m.,good,snack  | work,
9/28/2019,28-Sep,Saturday,11:45 a.m.,meh,meditation | shower  | lunch ,
9/28/2019,28-Sep,Saturday,10:51 a.m.,bad,washroom  | woke up ,
9/28/2019,28-Sep,Saturday,1:00 a.m.,good,gaming | sleep | meditation,
9/27/2019,27-Sep,Friday,5:38 p.m.,meh,travel,Going back home from school
9/27/2019,27-Sep,Friday,4:02 p.m.,tired,lecture,
9/27/2019,27-Sep,Friday,1:26 p.m.,meh,lecture,
9/27/2019,27-Sep,Friday,11:32 a.m.,good,studying,Calc
9/27/2019,27-Sep,Friday,10:31 a.m.,tired,lecture | shower  | breakfast  | work,
9/27/2019,27-Sep,Friday,8:00 a.m.,bad,woke up ,Went to bed late and stayed in my bed for Na hour watching YouTube
9/26/2019,26-Sep,Thursday,2:21 p.m.,hungry ,studying | lecture | snack ,
9/26/2019,26-Sep,Thursday,11:43 a.m.,good,studying,
9/26/2019,26-Sep,Thursday,11:05 a.m.,meh,fap | travel,
9/26/2019,26-Sep,Thursday,10:10 a.m.,good,studying,Linear algebra
9/26/2019,26-Sep,Thursday,9:59 a.m.,good,meditation | shower  | breakfast  | woke up ,
9/25/2019,25-Sep,Wednesday,7:23 p.m.,good,school work,
9/25/2019,25-Sep,Wednesday,8:51 a.m.,good,reading | shower  | breakfast ,
9/25/2019,25-Sep,Wednesday,7:13 a.m.,tired,meditation | woke up ,
9/25/2019,25-Sep,Wednesday,12:14 a.m.,tired,sleep | meditation,
9/24/2019,24-Sep,Tuesday,11:53 p.m.,tired,washroom  |programming| studying,"Overall, it was not a good day"
9/24/2019,24-Sep,Tuesday,9:36 a.m.,meh,washroom  | breakfast ,
9/24/2019,24-Sep,Tuesday,9:00 a.m.,bad,shower  | woke up ,Upset because I turned off my alarm and watched YouTube for 30 min
9/23/2019,23-Sep,Monday,11:26 p.m.,tired,sleep | meditation,
9/23/2019,23-Sep,Monday,9:27 p.m.,tired,washroom  |programming| studying | dinner ,
9/23/2019,23-Sep,Monday,4:28 p.m.,good,lunch ,
9/23/2019,23-Sep,Monday,9:38 a.m.,hungry ,washroom ,
9/23/2019,23-Sep,Monday,7:57 a.m.,good,workout | travel,Going to school
9/23/2019,23-Sep,Monday,7:24 a.m.,good,shower  | breakfast  | woke up ,
9/23/2019,23-Sep,Monday,1:02 a.m.,tired,reading | sleep,
9/23/2019,23-Sep,Monday,12:56 a.m.,tired,school work,Finished calc and DE assignments
9/22/2019,22-Sep,Sunday,9:41 p.m.,tired,family time  | movies | dinner ,
9/22/2019,22-Sep,Sunday,4:51 p.m.,meh,lunch  | work,
9/22/2019,22-Sep,Sunday,2:04 p.m.,meh,snack ,
9/22/2019,22-Sep,Sunday,11:37 a.m.,good,snack  | work,
9/22/2019,22-Sep,Sunday,10:29 a.m.,good,washroom  | school work,Finished RBC assessment and think it went well. Will work on some more school work before I have to worm
9/22/2019,22-Sep,Sunday,8:38 a.m.,meh,shower ,
9/22/2019,22-Sep,Sunday,8:19 a.m.,tired,,RBC assessment
9/22/2019,22-Sep,Sunday,8:11 a.m.,good,school work,"Finished calc assignment, just need to confirm 2 answers"
9/22/2019,22-Sep,Sunday,7:07 a.m.,tired,woke up ,
9/21/2019,21-Sep,Saturday,10:00 p.m.,tired,family time  | movies | dinner ,
9/21/2019,21-Sep,Saturday,7:43 p.m.,tired,snack ,
9/21/2019,21-Sep,Saturday,7:14 p.m.,tired,work,
9/21/2019,21-Sep,Saturday,2:45 p.m.,rad,relax | gaming | shower  | lunch ,
9/21/2019,21-Sep,Saturday,11:52 a.m.,bad,school work | studying,
9/20/2019,20-Sep,Friday,10:24 p.m.,nervous ,friends | party,
9/20/2019,20-Sep,Friday,6:44 p.m.,meh,family time  | movies | dinner ,
9/20/2019,20-Sep,Friday,5:39 p.m.,meh,travel,Bussing home
9/20/2019,20-Sep,Friday,3:19 p.m.,good,lecture | lunch ,
9/20/2019,20-Sep,Friday,10:04 a.m.,good,lecture | shower  | breakfast  | woke up ,
9/19/2019,19-Sep,Thursday,3:20 p.m.,hungry ,lecture,
9/19/2019,19-Sep,Thursday,12:26 p.m.,good,lecture | snack ,"Worked a bit on my resume, almost done it"
9/19/2019,19-Sep,Thursday,10:29 a.m.,meh,workout,
9/19/2019,19-Sep,Thursday,9:30 a.m.,meh,travel,Missed the bus so went to the Dundurn Market to get a coffee and wait for the next bus
9/19/2019,19-Sep,Thursday,8:00 a.m.,meh,drink water  | shower  | breakfast  | woke up ,I turned my alarm off at 7
9/18/2019,18-Sep,Wednesday,10:46 p.m.,tired,sleep |programming| school work,
9/18/2019,18-Sep,Wednesday,7:34 p.m.,meh,family time  | dinner ,
9/18/2019,18-Sep,Wednesday,4:52 p.m.,good,relax | lunch ,
9/18/2019,18-Sep,Wednesday,4:14 p.m.,hungry ,travel,Going home for the day listening to JP
9/18/2019,18-Sep,Wednesday,11:30 a.m.,good,workout | lecture,
9/18/2019,18-Sep,Wednesday,8:56 a.m.,good,washroom ,Editing resume and getting packed for school
9/18/2019,18-Sep,Wednesday,7:26 a.m.,tired,drink water  | shower  | breakfast  | woke up ,
9/17/2019,17-Sep,Tuesday,9:24 p.m.,tired,sleep | studying,
9/17/2019,17-Sep,Tuesday,7:03 p.m.,meh,family time  | dinner ,
9/17/2019,17-Sep,Tuesday,6:29 p.m.,tired,studying,Linear independence and dependence. Span
9/17/2019,17-Sep,Tuesday,5:53 p.m.,meh,washroom  |programming| studying,
9/17/2019,17-Sep,Tuesday,3:31 p.m.,good,relax | gaming,
9/17/2019,17-Sep,Tuesday,2:37 p.m.,good,travel,Busing home
9/17/2019,17-Sep,Tuesday,1:26 p.m.,good,lecture | lunch ,Went to Lulu's
9/17/2019,17-Sep,Tuesday,10:19 a.m.,sad,drink water  | shower  | breakfast  | woke up ,
9/16/2019,16-Sep,Monday,5:33 p.m.,good,travel,Going home
9/16/2019,16-Sep,Monday,5:04 p.m.,meh,,Emailing Jane
9/16/2019,16-Sep,Monday,11:21 a.m.,good,lecture | lunch ,Quick-chick with Justin
9/16/2019,16-Sep,Monday,8:11 a.m.,meh,workout,
9/16/2019,16-Sep,Monday,6:14 a.m.,tired,shower  | woke up ,
9/15/2019,15-Sep,Sunday,10:43 p.m.,good,relax | sleep | meditation | snack ,
9/15/2019,15-Sep,Sunday,7:07 p.m.,meh,dinner  | work,
9/15/2019,15-Sep,Sunday,1:34 p.m.,meh,,Going to a wake. I shared my feelings with Parm how I have been feeling pretty down on myslef lately
9/15/2019,15-Sep,Sunday,9:06 a.m.,bad,shower  | woke up ,
9/14/2019,14-Sep,Saturday,9:00 p.m.,meh,friends | party,
9/13/2019,13-Sep,Friday,5:59 p.m.,good,washroom ,
9/13/2019,13-Sep,Friday,4:28 p.m.,tired,washroom  | lecture | lunch ,
9/13/2019,13-Sep,Friday,10:38 a.m.,good,breakfast  | travel,Ceral and tea. Bus to school
9/13/2019,13-Sep,Friday,9:14 a.m.,meh,shower  | woke up ,
9/12/2019,12-Sep,Thursday,7:19 p.m.,good,snack ,Perrier and cliff bar
9/12/2019,12-Sep,Thursday,7:13 p.m.,good,work,Made plans to have lunch with Haseeb tomorrow
9/12/2019,12-Sep,Thursday,11:49 a.m.,meh,,Waiting to see about money back from OSAP
9/12/2019,12-Sep,Thursday,9:07 a.m.,bad,shower  | woke up ,I was suppose to wake up at 6 to go studying but I went to bed late
9/12/2019,12-Sep,Thursday,12:08 a.m.,tired,sleep | fap,
9/11/2019,11-Sep,Wednesday,4:08 p.m.,meh,lecture | travel,Finished last class and going home
9/11/2019,11-Sep,Wednesday,10:15 a.m.,good,meditation | drink water  | shower  | breakfast  | woke up ,
9/10/2019,10-Sep,Tuesday,11:55 p.m.,meh,sleep | fap,
9/10/2019,10-Sep,Tuesday,10:30 p.m.,meh,relax | dinner ,
9/10/2019,10-Sep,Tuesday,5:07 p.m.,nervous ,meditation | studying | work,Revived determinates and inverse matrices. Was really worried about school on the bus ride home but I was able to calm myself down after a bit
9/9/2019,9-Sep,Monday,10:00 p.m.,tired,sleep | meditation,
9/9/2019,9-Sep,Monday,4:30 p.m.,good,,Coffee with Kelly
9/9/2019,9-Sep,Monday,7:05 a.m.,tired,shower  | woke up ,
9/8/2019,8-Sep,Sunday,10:53 p.m.,nervous ,sleep | meditation,
9/8/2019,8-Sep,Sunday,3:38 p.m.,good,studying,
9/8/2019,8-Sep,Sunday,8:50 a.m.,good,washroom  | breakfast  | woke up ,
9/7/2019,7-Sep,Saturday,9:50 a.m.,rad,friends | dinner ,Free dinner then went out for shisa after
9/6/2019,6-Sep,Friday,9:43 p.m.,tired,friends | party,
